problem,relationType,target,label
back_pain,procedure,PX_73510,1
back_pain,procedure,PX_XXXXX386,1
back_pain,procedure,PX_XXXXX190,1
back_pain,procedure,PX_74000,1
back_pain,procedure,PX_XXXXX149,2
back_pain,procedure,PX_76856,1
back_pain,procedure,PX_74150,2
back_pain,procedure,PX_76700,1
back_pain,procedure,PX_76705,1
back_pain,procedure,PX_20605,1
back_pain,procedure,PX_71270,2
back_pain,procedure,PX_76770,1
back_pain,procedure,PX_J1100,2
back_pain,procedure,PX_XXXXX375,2
back_pain,procedure,PX_XXXXX130,1
back_pain,procedure,PX_J1040,2
back_pain,procedure,PX_90782,1
back_pain,procedure,PX_76092,1
back_pain,procedure,PX_XXXXX398,1
back_pain,procedure,PX_45378,1
back_pain,procedure,PX_G0202,1
back_pain,procedure,PX_XXXXX428,1
back_pain,procedure,PX_71020,1
back_pain,procedure,PX_XXXXX373,2
back_pain,procedure,PX_XXXXX381,2
back_pain,procedure,PX_73030,1
back_pain,procedure,PX_74400,1
back_pain,procedure,PX_70544,1
back_pain,procedure,PX_J3303,1
back_pain,procedure,PX_XXXXX400,1
back_pain,procedure,PX_73130,1
back_pain,procedure,PX_96372,1
back_pain,procedure,PX_76075,1
back_pain,procedure,PX_73560,1
back_pain,procedure,PX_XXXXX266,1
back_pain,procedure,PX_73564,1
back_pain,procedure,PX_93000,1
back_pain,procedure,PX_51798,1
back_pain,procedure,PX_77080,2
back_pain,procedure,PX_70553,1
back_pain,procedure,PX_XXXXX1,1
back_pain,procedure,PX_52000,1
back_pain,procedure,PX_36415,1
back_pain,procedure,PX_93005,1
back_pain,procedure,PX_93010,1
back_pain,procedure,PX_20610,1
atrial_fibrillation,procedure,PX_XXXXX434,2
atrial_fibrillation,procedure,PX_93227,2
atrial_fibrillation,procedure,PX_93224,2
atrial_fibrillation,procedure,PX_XXXXX286,2
atrial_fibrillation,procedure,PX_93225,2
atrial_fibrillation,procedure,PX_93268,2
atrial_fibrillation,procedure,PX_93306,2
atrial_fibrillation,procedure,PX_93000,2
atrial_fibrillation,procedure,PX_XXXXX408,2
atrial_fibrillation,procedure,PX_93010,2
atrial_fibrillation,procedure,PX_XXXXX73,2
atrial_fibrillation,procedure,PX_93005,2
atrial_fibrillation,procedure,PX_XXXXX409,2
atrial_fibrillation,procedure,PX_XXXXX400,2
atrial_fibrillation,procedure,PX_XXXXX212,2
atrial_fibrillation,procedure,PX_XXXXX264,2
atrial_fibrillation,procedure,PX_XXXXX266,1
atrial_fibrillation,procedure,PX_XXXXX399,2
atrial_fibrillation,procedure,PX_XXXXX316,1
atrial_fibrillation,procedure,PX_XXXXX213,2
atrial_fibrillation,procedure,PX_XXXXX398,1
atrial_fibrillation,procedure,PX_XXXXX289,2
atrial_fibrillation,procedure,PX_XXXXX333,1
atrial_fibrillation,procedure,PX_93351,2
atrial_fibrillation,procedure,PX_94727,1
atrial_fibrillation,procedure,PX_XXXXX287,2
atrial_fibrillation,procedure,PX_94720,1
atrial_fibrillation,procedure,PX_XXXXX405,1
atrial_fibrillation,procedure,PX_36415,1
atrial_fibrillation,procedure,PX_76092,1
atrial_fibrillation,procedure,PX_94762,1
atrial_fibrillation,procedure,PX_94729,1
atrial_fibrillation,procedure,PX_70552,1
atrial_fibrillation,procedure,PX_94620,1
atrial_fibrillation,procedure,PX_XXXXX301,1
atrial_fibrillation,procedure,PX_XXXXX310,1
atrial_fibrillation,procedure,PX_70450,1
atrial_fibrillation,procedure,PX_70551,1
atrial_fibrillation,procedure,PX_71020,1
atrial_fibrillation,procedure,PX_XXXXX378,1
atrial_fibrillation,procedure,PX_94761,1
atrial_fibrillation,procedure,PX_J3420,1
atrial_fibrillation,procedure,PX_94760,1
atrial_fibrillation,procedure,PX_J7611,1
atrial_fibrillation,procedure,PX_95811,1
atrial_fibrillation,procedure,PX_94010,1
atrial_fibrillation,procedure,PX_XXXXX395,1
atrial_fibrillation,procedure,PX_94060,1
atrial_fibrillation,procedure,PX_90658,1
atrial_fibrillation,procedure,PX_95810,1
kidney_stone,procedure,PX_52310,2
kidney_stone,procedure,PX_74000,2
kidney_stone,procedure,PX_XXXXX149,2
kidney_stone,procedure,PX_XXXXX365,1
kidney_stone,procedure,PX_XXXXX373,2
kidney_stone,procedure,PX_74150,2
kidney_stone,procedure,PX_74400,2
kidney_stone,procedure,PX_XXXXX55,1
kidney_stone,procedure,PX_51798,1
kidney_stone,procedure,PX_76770,2
kidney_stone,procedure,PX_J8499,1
kidney_stone,procedure,PX_XXXXX150,2
kidney_stone,procedure,PX_XXXXX375,2
kidney_stone,procedure,PX_XXXXX397,1
kidney_stone,procedure,PX_52000,1
kidney_stone,procedure,PX_76700,2
kidney_stone,procedure,PX_76705,2
kidney_stone,procedure,PX_94360,1
kidney_stone,procedure,PX_XXXXX458,1
kidney_stone,procedure,PX_XXXXX459,1
kidney_stone,procedure,PX_XXXXX187,1
kidney_stone,procedure,PX_XXXXX440,1
kidney_stone,procedure,PX_J1885,2
kidney_stone,procedure,PX_XXXXX378,1
kidney_stone,procedure,PX_94720,1
kidney_stone,procedure,PX_XXXXX405,1
kidney_stone,procedure,PX_93010,1
kidney_stone,procedure,PX_XXXXX0,1
kidney_stone,procedure,PX_71020,1
kidney_stone,procedure,PX_XXXXX1,1
kidney_stone,procedure,PX_36415,1
kidney_stone,procedure,PX_76536,1
kidney_stone,procedure,PX_94060,1
headache,procedure,PX_70470,2
headache,procedure,PX_70551,2
headache,procedure,PX_70544,2
headache,procedure,PX_70552,2
headache,procedure,PX_70450,2
headache,procedure,PX_70553,2
headache,procedure,PX_J1885,2
headache,procedure,PX_XXXXX88,2
headache,procedure,PX_72050,1
headache,procedure,PX_90782,1
headache,procedure,PX_72040,1
headache,procedure,PX_96372,1
headache,procedure,PX_95816,2
headache,procedure,PX_XXXXX378,1
headache,procedure,PX_XXXXX301,1
headache,procedure,PX_XXXXX385,1
headache,procedure,PX_XXXXX426,1
headache,procedure,PX_J2250,1
headache,procedure,PX_95819,2
headache,procedure,PX_36000,1
headache,procedure,PX_J3301,1
headache,procedure,PX_95004,1
headache,procedure,PX_XXXXX398,1
headache,procedure,PX_J1100,2
headache,procedure,PX_XXXXX333,2
headache,procedure,PX_99144,1
headache,procedure,PX_90801,1
headache,procedure,PX_92134,1
headache,procedure,PX_97001,1
headache,procedure,PX_XXXXX381,2
headache,procedure,PX_XXXXX190,1
headache,procedure,PX_76856,1
headache,procedure,PX_XXXXX0,1
headache,procedure,PX_J1030,1
headache,procedure,PX_XXXXX440,1
headache,procedure,PX_J3303,1
headache,procedure,PX_31575,1
headache,procedure,PX_XXXXX389,1
headache,procedure,PX_XXXXX461,1
headache,procedure,PX_XXXXX417,1
headache,procedure,PX_96365,1
headache,procedure,PX_73564,1
headache,procedure,PX_36415,1
headache,procedure,PX_95810,1
headache,procedure,PX_94762,1
headache,procedure,PX_XXXXX1,1
headache,procedure,PX_XXXXX408,1
headache,procedure,PX_J1040,1
headache,procedure,PX_93000,1
headache,procedure,PX_97803,1
headache,procedure,PX_72148,1
headache,procedure,PX_95811,1
headache,procedure,PX_93010,1
headache,procedure,PX_90658,1
headache,procedure,PX_93005,1
headache,procedure,PX_XXXXX395,1
headache,procedure,PX_20610,1
dermatitis,procedure,PX_95044,1
dermatitis,procedure,PX_11100,2
dermatitis,procedure,PX_XXXXX417,1
dermatitis,procedure,PX_XXXXX0,1
dermatitis,procedure,PX_J3301,2
dermatitis,procedure,PX_XXXXX386,1
dermatitis,procedure,PX_J1100,1
dermatitis,procedure,PX_95004,2
dermatitis,procedure,PX_96372,1
dermatitis,procedure,PX_J1040,2
dermatitis,procedure,PX_J1030,2
dermatitis,procedure,PX_XXXXX378,1
dermatitis,procedure,PX_J3303,2
dermatitis,procedure,PX_73130,1
dermatitis,procedure,PX_90782,1
dermatitis,procedure,PX_36415,1
dermatitis,procedure,PX_71020,1
dermatitis,procedure,PX_90658,1
dermatitis,procedure,PX_72100,1
dermatitis,procedure,PX_XXXXX402,1
syncope,procedure,PX_93268,2
syncope,procedure,PX_93224,2
syncope,procedure,PX_93225,2
syncope,procedure,PX_95816,2
syncope,procedure,PX_93227,2
syncope,procedure,PX_XXXXX301,2
syncope,procedure,PX_XXXXX434,2
syncope,procedure,PX_95819,2
syncope,procedure,PX_70450,1
syncope,procedure,PX_XXXXX213,2
syncope,procedure,PX_XXXXX408,2
syncope,procedure,PX_70553,1
syncope,procedure,PX_93306,2
syncope,procedure,PX_XXXXX286,2
syncope,procedure,PX_93000,2
syncope,procedure,PX_70552,1
syncope,procedure,PX_XXXXX409,2
syncope,procedure,PX_93005,2
syncope,procedure,PX_93351,2
syncope,procedure,PX_XXXXX289,2
syncope,procedure,PX_XXXXX266,2
syncope,procedure,PX_93010,2
syncope,procedure,PX_70544,1
syncope,procedure,PX_70470,1
syncope,procedure,PX_XXXXX73,2
syncope,procedure,PX_59025,1
syncope,procedure,PX_90746,1
syncope,procedure,PX_XXXXX410,2
syncope,procedure,PX_70551,1
syncope,procedure,PX_74240,1
syncope,procedure,PX_XXXXX187,1
syncope,procedure,PX_XXXXX212,2
syncope,procedure,PX_XXXXX440,1
syncope,procedure,PX_XXXXX378,1
syncope,procedure,PX_XXXXX400,2
syncope,procedure,PX_72040,1
syncope,procedure,PX_XXXXX405,1
syncope,procedure,PX_71020,2
syncope,procedure,PX_94150,1
syncope,procedure,PX_94760,2
syncope,procedure,PX_36415,1
syncope,procedure,PX_94761,2
syncope,procedure,PX_94010,1
syncope,procedure,PX_XXXXX395,2
syncope,procedure,PX_95810,1
syncope,procedure,PX_72100,1
syncope,procedure,PX_94060,1
cough,procedure,PX_71020,2
cough,procedure,PX_94150,2
cough,procedure,PX_XXXXX463,2
cough,procedure,PX_94760,2
cough,procedure,PX_XXXXX88,1
cough,procedure,PX_71270,2
cough,procedure,PX_71250,2
cough,procedure,PX_94640,2
cough,procedure,PX_J0696,2
cough,procedure,PX_XXXXX405,2
cough,procedure,PX_95004,1
cough,procedure,PX_XXXXX521,2
cough,procedure,PX_J7611,2
cough,procedure,PX_94360,1
cough,procedure,PX_XXXXX383,2
cough,procedure,PX_94727,1
cough,procedure,PX_71260,2
cough,procedure,PX_31575,2
cough,procedure,PX_94720,1
cough,procedure,PX_J7613,2
cough,procedure,PX_94060,2
cough,procedure,PX_XXXXX310,2
cough,procedure,PX_94010,2
cough,procedure,PX_XXXXX378,1
cough,procedure,PX_94729,1
cough,procedure,PX_91035,1
cough,procedure,PX_94726,1
cough,procedure,PX_90782,1
cough,procedure,PX_94761,2
cough,procedure,PX_74249,1
cough,procedure,PX_91010,1
cough,procedure,PX_72072,1
cough,procedure,PX_73030,1
cough,procedure,PX_72050,1
cough,procedure,PX_J1100,1
cough,procedure,PX_XXXXX304,1
cough,procedure,PX_94620,1
cough,procedure,PX_XXXXX408,1
cough,procedure,PX_J3301,1
cough,procedure,PX_93306,1
cough,procedure,PX_76705,1
cough,procedure,PX_93005,1
cough,procedure,PX_93000,1
cough,procedure,PX_72070,1
cough,procedure,PX_J1030,1
cough,procedure,PX_93010,1
cough,procedure,PX_36415,1
cough,procedure,PX_95811,1
cough,procedure,PX_95810,1
heart_failure,procedure,PX_XXXXX408,2
heart_failure,procedure,PX_XXXXX286,2
heart_failure,procedure,PX_93306,2
heart_failure,procedure,PX_XXXXX463,2
heart_failure,procedure,PX_XXXXX398,1
heart_failure,procedure,PX_93227,2
heart_failure,procedure,PX_XXXXX410,2
heart_failure,procedure,PX_93224,2
heart_failure,procedure,PX_93798,1
heart_failure,procedure,PX_94762,1
heart_failure,procedure,PX_XXXXX73,2
heart_failure,procedure,PX_XXXXX400,2
heart_failure,procedure,PX_94761,2
heart_failure,procedure,PX_XXXXX407,2
heart_failure,procedure,PX_XXXXX212,2
heart_failure,procedure,PX_XXXXX409,2
heart_failure,procedure,PX_93010,2
heart_failure,procedure,PX_XXXXX287,2
heart_failure,procedure,PX_XXXXX266,2
heart_failure,procedure,PX_71260,1
heart_failure,procedure,PX_71020,2
heart_failure,procedure,PX_93351,2
heart_failure,procedure,PX_94760,2
heart_failure,procedure,PX_93000,2
heart_failure,procedure,PX_XXXXX405,2
heart_failure,procedure,PX_94620,2
heart_failure,procedure,PX_XXXXX461,1
heart_failure,procedure,PX_93005,2
heart_failure,procedure,PX_94720,1
heart_failure,procedure,PX_97802,1
heart_failure,procedure,PX_90732,1
heart_failure,procedure,PX_90658,1
heart_failure,procedure,PX_36000,1
heart_failure,procedure,PX_94010,1
heart_failure,procedure,PX_XXXXX429,1
heart_failure,procedure,PX_36415,1
heart_failure,procedure,PX_97803,1
heart_failure,procedure,PX_XXXXX395,2
heart_failure,procedure,PX_XXXXX310,1
heart_failure,procedure,PX_95811,1
heart_failure,procedure,PX_76075,1
heart_failure,procedure,PX_95810,1
heart_failure,procedure,PX_XXXXX378,1
hematuria,procedure,PX_51700,2
hematuria,procedure,PX_XXXXX150,2
hematuria,procedure,PX_XXXXX397,2
hematuria,procedure,PX_52000,2
hematuria,procedure,PX_XXXXX1,2
hematuria,procedure,PX_J8499,1
hematuria,procedure,PX_XXXXX375,2
hematuria,procedure,PX_74400,2
hematuria,procedure,PX_51798,2
hematuria,procedure,PX_XXXXX55,2
hematuria,procedure,PX_76770,2
hematuria,procedure,PX_XXXXX373,2
hematuria,procedure,PX_XXXXX149,2
hematuria,procedure,PX_74150,2
hematuria,procedure,PX_74000,2
hematuria,procedure,PX_76856,2
hematuria,procedure,PX_52310,2
hematuria,procedure,PX_76700,2
hematuria,procedure,PX_76705,2
hematuria,procedure,PX_76092,1
hematuria,procedure,PX_XXXXX389,1
hematuria,procedure,PX_71250,1
hematuria,procedure,PX_XXXXX378,1
hematuria,procedure,PX_73510,1
hematuria,procedure,PX_XXXXX0,1
hematuria,procedure,PX_36415,1
hematuria,procedure,PX_93010,1
hematuria,procedure,PX_94760,1
hematuria,procedure,PX_93005,1
hematuria,procedure,PX_72100,1
hematuria,procedure,PX_71020,1
hematuria,procedure,PX_93000,1
cholelithiasis,procedure,PX_76700,2
cholelithiasis,procedure,PX_76705,2
cholelithiasis,procedure,PX_XXXXX375,2
cholelithiasis,procedure,PX_XXXXX0,1
cholelithiasis,procedure,PX_XXXXX378,1
cholelithiasis,procedure,PX_93010,1
cholelithiasis,procedure,PX_74000,1
cholelithiasis,procedure,PX_J1885,1
cholelithiasis,procedure,PX_97802,1
cholelithiasis,procedure,PX_71020,1
cholelithiasis,procedure,PX_36415,1
rheumatoid_arthritis,procedure,PX_XXXXX130,2
rheumatoid_arthritis,procedure,PX_73620,2
rheumatoid_arthritis,procedure,PX_20605,2
rheumatoid_arthritis,procedure,PX_73130,2
rheumatoid_arthritis,procedure,PX_73030,2
rheumatoid_arthritis,procedure,PX_J3303,2
rheumatoid_arthritis,procedure,PX_XXXXX381,2
rheumatoid_arthritis,procedure,PX_97003,2
rheumatoid_arthritis,procedure,PX_90782,1
rheumatoid_arthritis,procedure,PX_72170,1
rheumatoid_arthritis,procedure,PX_20600,2
rheumatoid_arthritis,procedure,PX_73564,2
rheumatoid_arthritis,procedure,PX_72040,2
rheumatoid_arthritis,procedure,PX_J1030,2
rheumatoid_arthritis,procedure,PX_J1040,2
rheumatoid_arthritis,procedure,PX_76092,1
rheumatoid_arthritis,procedure,PX_73560,2
rheumatoid_arthritis,procedure,PX_XXXXX386,2
rheumatoid_arthritis,procedure,PX_J1020,2
rheumatoid_arthritis,procedure,PX_90656,1
rheumatoid_arthritis,procedure,PX_45378,1
rheumatoid_arthritis,procedure,PX_73520,2
rheumatoid_arthritis,procedure,PX_XXXXX428,1
rheumatoid_arthritis,procedure,PX_20610,2
rheumatoid_arthritis,procedure,PX_92134,1
rheumatoid_arthritis,procedure,PX_36000,1
rheumatoid_arthritis,procedure,PX_XXXXX385,1
rheumatoid_arthritis,procedure,PX_73630,2
rheumatoid_arthritis,procedure,PX_72050,2
rheumatoid_arthritis,procedure,PX_90732,1
rheumatoid_arthritis,procedure,PX_XXXXX136,2
rheumatoid_arthritis,procedure,PX_90658,1
rheumatoid_arthritis,procedure,PX_XXXXX426,1
rheumatoid_arthritis,procedure,PX_94620,1
rheumatoid_arthritis,procedure,PX_96372,1
rheumatoid_arthritis,procedure,PX_76075,1
rheumatoid_arthritis,procedure,PX_72070,2
rheumatoid_arthritis,procedure,PX_96365,1
rheumatoid_arthritis,procedure,PX_94726,1
rheumatoid_arthritis,procedure,PX_XXXXX310,1
rheumatoid_arthritis,procedure,PX_97001,1
rheumatoid_arthritis,procedure,PX_73510,2
rheumatoid_arthritis,procedure,PX_94729,1
rheumatoid_arthritis,procedure,PX_76705,1
rheumatoid_arthritis,procedure,PX_77080,1
rheumatoid_arthritis,procedure,PX_XXXXX201,1
rheumatoid_arthritis,procedure,PX_36415,1
rheumatoid_arthritis,procedure,PX_J1100,2
rheumatoid_arthritis,procedure,PX_J7611,1
rheumatoid_arthritis,procedure,PX_XXXXX378,1
rheumatoid_arthritis,procedure,PX_93306,1
rheumatoid_arthritis,procedure,PX_71020,1
rheumatoid_arthritis,procedure,PX_72100,2
rheumatoid_arthritis,procedure,PX_J1885,2
rheumatoid_arthritis,procedure,PX_94761,1
rheumatoid_arthritis,procedure,PX_72110,2
rheumatoid_arthritis,procedure,PX_J3301,2
rheumatoid_arthritis,procedure,PX_94060,1
uterine_fibroid,procedure,PX_XXXXX190,2
uterine_fibroid,procedure,PX_76856,2
uterine_fibroid,procedure,PX_XXXXX0,2
uterine_fibroid,procedure,PX_G0202,1
uterine_fibroid,procedure,PX_90782,1
uterine_fibroid,procedure,PX_XXXXX187,2
uterine_fibroid,procedure,PX_96372,1
uterine_fibroid,procedure,PX_93306,1
uterine_fibroid,procedure,PX_93010,1
anemia,procedure,PX_36430,2
anemia,procedure,PX_91110,2
anemia,procedure,PX_Q9940,2
anemia,procedure,PX_Q9937,2
anemia,procedure,PX_XXXXX524,1
anemia,procedure,PX_XXXXX384,2
anemia,procedure,PX_XXXXX422,2
anemia,procedure,PX_J0886,2
anemia,procedure,PX_XXXXX462,1
anemia,procedure,PX_J2501,1
anemia,procedure,PX_J1441,2
anemia,procedure,PX_XXXXX394,1
anemia,procedure,PX_74261,2
anemia,procedure,PX_XXXXX225,1
anemia,procedure,PX_XXXXX393,1
anemia,procedure,PX_XXXXX424,1
anemia,procedure,PX_XXXXX420,2
anemia,procedure,PX_XXXXX403,1
anemia,procedure,PX_XXXXX187,1
anemia,procedure,PX_XXXXX423,1
chronic_kidney_disease,procedure,PX_XXXXX212,1
chronic_kidney_disease,procedure,PX_XXXXX466,1
chronic_kidney_disease,procedure,PX_XXXXX464,1
chronic_kidney_disease,procedure,PX_XXXXX449,1
chronic_kidney_disease,procedure,PX_93990,2
chronic_kidney_disease,procedure,PX_XXXXX450,1
chronic_kidney_disease,procedure,PX_XXXXX172,1
chronic_kidney_disease,procedure,PX_XXXXX432,2
chronic_kidney_disease,procedure,PX_XXXXX475,2
chronic_kidney_disease,procedure,PX_XXXXX471,1
chronic_kidney_disease,procedure,PX_XXXXX469,1
chronic_kidney_disease,procedure,PX_XXXXX194,1
chronic_kidney_disease,procedure,PX_XXXXX467,1
chronic_kidney_disease,procedure,PX_XXXXX470,1
chronic_kidney_disease,procedure,PX_XXXXX465,1
chronic_kidney_disease,procedure,PX_XXXXX304,2
chronic_kidney_disease,procedure,PX_XXXXX147,2
chronic_kidney_disease,procedure,PX_XXXXX198,1
chronic_kidney_disease,procedure,PX_XXXXX2,1
chronic_kidney_disease,procedure,PX_XXXXX394,1
coronary_artery_disease,procedure,PX_XXXXX287,2
coronary_artery_disease,procedure,PX_XXXXX213,2
coronary_artery_disease,procedure,PX_XXXXX463,1
coronary_artery_disease,procedure,PX_71020,1
coronary_artery_disease,procedure,PX_XXXXX223,2
coronary_artery_disease,procedure,PX_XXXXX430,2
coronary_artery_disease,procedure,PX_XXXXX411,2
coronary_artery_disease,procedure,PX_XXXXX388,2
coronary_artery_disease,procedure,PX_XXXXX395,2
coronary_artery_disease,procedure,PX_93270,2
coronary_artery_disease,procedure,PX_75574,2
coronary_artery_disease,procedure,PX_XXXXX265,2
coronary_artery_disease,procedure,PX_93224,2
coronary_artery_disease,procedure,PX_Q9957,1
coronary_artery_disease,procedure,PX_XXXXX416,2
coronary_artery_disease,procedure,PX_XXXXX301,1
coronary_artery_disease,procedure,PX_XXXXX272,2
coronary_artery_disease,procedure,PX_XXXXX427,2
coronary_artery_disease,procedure,PX_XXXXX391,2
coronary_artery_disease,procedure,PX_XXXXX290,2
diabetes,procedure,PX_XXXXX289,1
diabetes,procedure,PX_95250,2
diabetes,procedure,PX_XXXXX399,1
diabetes,procedure,PX_XXXXX415,1
diabetes,procedure,PX_XXXXX446,1
diabetes,procedure,PX_XXXXX395,1
diabetes,procedure,PX_93010,1
diabetes,procedure,PX_XXXXX264,1
diabetes,procedure,PX_XXXXX286,1
diabetes,procedure,PX_XXXXX213,1
diabetes,procedure,PX_93225,1
diabetes,procedure,PX_XXXXX463,1
diabetes,procedure,PX_XXXXX444,1
diabetes,procedure,PX_XXXXX73,1
diabetes,procedure,PX_93306,1
diabetes,procedure,PX_G0108,1
diabetes,procedure,PX_71020,1
diabetes,procedure,PX_29445,1
diabetes,procedure,PX_95251,2
diabetes,procedure,PX_93227,1
"mood_disorders,_including_depression",procedure,PX_70551,2
"mood_disorders,_including_depression",procedure,PX_90833,1
"mood_disorders,_including_depression",procedure,PX_90805,1
"mood_disorders,_including_depression",procedure,PX_70450,2
"mood_disorders,_including_depression",procedure,PX_90807,1
"mood_disorders,_including_depression",procedure,PX_90870,2
"mood_disorders,_including_depression",procedure,PX_XXXXX247,1
"mood_disorders,_including_depression",procedure,PX_XXXXX83,1
"mood_disorders,_including_depression",procedure,PX_90853,1
"mood_disorders,_including_depression",procedure,PX_XXXXX244,1
"mood_disorders,_including_depression",procedure,PX_XXXXX222,1
"mood_disorders,_including_depression",procedure,PX_70552,2
"mood_disorders,_including_depression",procedure,PX_90847,1
"mood_disorders,_including_depression",procedure,PX_95816,1
"mood_disorders,_including_depression",procedure,PX_90834,1
"mood_disorders,_including_depression",procedure,PX_90806,1
"mood_disorders,_including_depression",procedure,PX_XXXXX248,1
"mood_disorders,_including_depression",procedure,PX_70470,2
"mood_disorders,_including_depression",procedure,PX_90791,1
"mood_disorders,_including_depression",procedure,PX_90804,1
osteoporosis,procedure,PX_J0897,2
osteoporosis,procedure,PX_J1740,2
osteoporosis,procedure,PX_XXXXX175,1
osteoporosis,procedure,PX_77081,2
osteoporosis,procedure,PX_XXXXX433,2
osteoporosis,procedure,PX_XXXXX381,1
osteoporosis,procedure,PX_XXXXX401,1
osteoporosis,procedure,PX_XXXXX232,1
osteoporosis,procedure,PX_76077,2
osteoporosis,procedure,PX_XXXXX441,2
osteoporosis,procedure,PX_96365,1
osteoporosis,procedure,PX_J3490,1
osteoporosis,procedure,PX_XXXXX377,2
osteoporosis,procedure,PX_76076,2
osteoporosis,procedure,PX_J0129,1
osteoporosis,procedure,PX_XXXXX201,1
osteoporosis,procedure,PX_72128,2
osteoporosis,procedure,PX_90765,1
osteoporosis,procedure,PX_XXXXX442,1
osteoporosis,procedure,PX_72070,2
seizure_disorder,procedure,PX_90862,2
seizure_disorder,procedure,PX_90801,1
seizure_disorder,procedure,PX_95951,2
seizure_disorder,procedure,PX_70548,2
seizure_disorder,procedure,PX_95812,2
seizure_disorder,procedure,PX_XXXXX413,2
seizure_disorder,procedure,PX_70544,2
seizure_disorder,procedure,PX_72125,1
seizure_disorder,procedure,PX_95957,2
seizure_disorder,procedure,PX_70460,2
seizure_disorder,procedure,PX_70545,2
seizure_disorder,procedure,PX_96120,1
seizure_disorder,procedure,PX_96119,1
seizure_disorder,procedure,PX_XXXXX539,1
seizure_disorder,procedure,PX_XXXXX99,2
seizure_disorder,procedure,PX_XXXXX301,1
seizure_disorder,procedure,PX_95953,2
seizure_disorder,procedure,PX_XXXXX472,1
seizure_disorder,procedure,PX_96117,1
seizure_disorder,procedure,PX_90791,1
thyroid_hormone_disorders,procedure,PX_XXXXX207,2
thyroid_hormone_disorders,procedure,PX_XXXXX537,2
thyroid_hormone_disorders,procedure,PX_XXXXX220,2
thyroid_hormone_disorders,procedure,PX_60100,2
thyroid_hormone_disorders,procedure,PX_XXXXX196,2
thyroid_hormone_disorders,procedure,PX_79005,2
thyroid_hormone_disorders,procedure,PX_78018,2
thyroid_hormone_disorders,procedure,PX_XXXXX205,2
thyroid_hormone_disorders,procedure,PX_J3240,2
thyroid_hormone_disorders,procedure,PX_XXXXX438,1
thyroid_hormone_disorders,procedure,PX_XXXXX412,2
thyroid_hormone_disorders,procedure,PX_XXXXX536,2
thyroid_hormone_disorders,procedure,PX_XXXXX535,2
thyroid_hormone_disorders,procedure,PX_78006,2
thyroid_hormone_disorders,procedure,PX_78070,2
thyroid_hormone_disorders,procedure,PX_XXXXX401,2
thyroid_hormone_disorders,procedure,PX_XXXXX442,2
thyroid_hormone_disorders,procedure,PX_XXXXX17,1
thyroid_hormone_disorders,procedure,PX_XXXXX441,2
thyroid_hormone_disorders,procedure,PX_XXXXX100,1
asthma,procedure,PX_J7619,2
asthma,procedure,PX_J7616,2
asthma,procedure,PX_94620,1
asthma,procedure,PX_XXXXX540,2
asthma,procedure,PX_71270,2
asthma,procedure,PX_XXXXX74,2
asthma,procedure,PX_J7612,2
asthma,procedure,PX_J7644,2
asthma,procedure,PX_J0696,1
asthma,procedure,PX_XXXXX519,2
asthma,procedure,PX_94664,1
asthma,procedure,PX_94070,1
asthma,procedure,PX_XXXXX404,1
asthma,procedure,PX_94200,1
asthma,procedure,PX_94762,1
asthma,procedure,PX_94350,1
asthma,procedure,PX_95004,1
asthma,procedure,PX_31575,1
asthma,procedure,PX_J7603,2
asthma,procedure,PX_XXXXX425,2
arthritis,procedure,PX_72170,2
arthritis,procedure,PX_20610,1
arthritis,procedure,PX_J1030,1
arthritis,procedure,PX_J1020,1
arthritis,procedure,PX_97001,2
arthritis,procedure,PX_20605,1
arthritis,procedure,PX_73565,2
arthritis,procedure,PX_72040,2
arthritis,procedure,PX_20600,1
arthritis,procedure,PX_J1040,1
arthritis,procedure,PX_XXXXX136,2
arthritis,procedure,PX_72010,2
arthritis,procedure,PX_J3303,1
arthritis,procedure,PX_XXXXX21,1
arthritis,procedure,PX_72050,2
arthritis,procedure,PX_XXXXX372,1
arthritis,procedure,PX_XXXXX371,1
arthritis,procedure,PX_XXXXX527,1
arthritis,procedure,PX_J1885,2
arthritis,procedure,PX_XXXXX23,1
back_pain,procedure,PX_73520,2
back_pain,procedure,PX_J1885,2
back_pain,procedure,PX_73510,2
back_pain,procedure,PX_73130,1
back_pain,procedure,PX_72114,2
back_pain,procedure,PX_J1030,1
back_pain,procedure,PX_72090,2
back_pain,procedure,PX_XXXXX112,2
back_pain,procedure,PX_J1020,1
back_pain,procedure,PX_72120,2
back_pain,procedure,PX_97035,1
back_pain,procedure,PX_98928,1
back_pain,procedure,PX_73564,1
back_pain,procedure,PX_72149,2
back_pain,procedure,PX_72200,2
back_pain,procedure,PX_97002,2
back_pain,procedure,PX_XXXXX460,2
back_pain,procedure,PX_73560,1
back_pain,procedure,PX_20610,1
back_pain,procedure,PX_72131,2
atrial_fibrillation,procedure,PX_XXXXX266,1
atrial_fibrillation,procedure,PX_93225,2
atrial_fibrillation,procedure,PX_XXXXX410,1
atrial_fibrillation,procedure,PX_93268,2
atrial_fibrillation,procedure,PX_XXXXX409,1
atrial_fibrillation,procedure,PX_XXXXX395,1
atrial_fibrillation,procedure,PX_93288,2
atrial_fibrillation,procedure,PX_XXXXX407,1
atrial_fibrillation,procedure,PX_94760,1
atrial_fibrillation,procedure,PX_XXXXX223,2
